customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-102643,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.05,2164.0,Yes
CUST-102644,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),83.18,1002.42,Yes
CUST-102645,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,60.58,201.2,No
CUST-102646,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,102.57,1733.19,No
CUST-102647,Female,0,No,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.44,1825.68,No
CUST-102648,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.35,461.36,No
CUST-102649,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.42,1028.91,No
CUST-102650,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.13,369.16,No
CUST-102651,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.31,1167.77,No
CUST-102652,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.09,857.64,No
CUST-102653,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.86,3.13,Yes
CUST-102654,Female,0,No,No,31,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),84.35,2617.39,Yes
CUST-102655,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.92,107.7,No
CUST-102656,Male,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.1,155.36,Yes
CUST-102657,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.41,101.35,Yes
CUST-102658,Female,0,Yes,No,19,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.6,1155.49,Yes
CUST-102659,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),54.33,3317.24,No
CUST-102660,Male,0,No,Yes,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.11,146.1,No
CUST-102661,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,96.47,2110.15,No
CUST-102662,Male,1,No,No,69,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72.26,4994.97,No
CUST-102663,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,68.04,2809.17,No
CUST-102664,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.4,634.67,No
CUST-102665,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.13,4234.3,No
CUST-102666,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.2,103.13,No
CUST-102667,Female,0,Yes,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),94.02,6582.98,No
CUST-102668,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),81.23,0.0,No
CUST-102669,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.78,667.39,No
CUST-102670,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.08,516.37,Yes
CUST-102671,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,102.18,2055.74,No
CUST-102672,Female,1,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,99.92,29.85,No
CUST-102673,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.27,278.56,No
CUST-102674,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,64.36,1841.89,No
CUST-102675,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.25,50.55,Yes
CUST-102676,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.14,6741.33,No
CUST-102677,Female,1,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.43,1483.55,Yes
CUST-102678,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,215.64,Yes
CUST-102679,Male,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.0,174.78,Yes
CUST-102680,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.72,1269.44,No
CUST-102681,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.6,98.27,No
CUST-102682,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.87,2472.49,Yes
CUST-102683,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),98.0,2334.13,No
CUST-102684,Female,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,111.18,No
CUST-102685,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,63.07,2954.91,No
CUST-102686,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.05,3443.98,No
CUST-102687,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,99.96,672.51,No
CUST-102688,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,83.19,1871.32,No
CUST-102689,Female,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),98.7,2375.36,Yes
CUST-102690,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.64,456.95,No
CUST-102691,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.55,122.52,No
CUST-102692,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.12,441.3,No
CUST-102693,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.74,1240.46,Yes
CUST-102694,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.91,547.61,No
CUST-102695,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,85.46,602.42,Yes
CUST-102696,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,86.93,0.0,Yes
CUST-102697,Male,1,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.98,3884.41,No
CUST-102698,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.18,3801.27,No
CUST-102699,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.45,1990.02,Yes
CUST-102700,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),71.59,1219.7,No
CUST-102701,Female,0,Yes,No,16,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.87,967.87,Yes
CUST-102702,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.59,1208.61,Yes
CUST-102703,Female,0,No,No,3,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.85,219.74,Yes
CUST-102704,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,87.66,5957.28,No
CUST-102705,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.49,511.88,Yes
CUST-102706,Female,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,70.27,83.22,No
CUST-102707,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),56.93,352.79,No
CUST-102708,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,74.0,728.8,No
CUST-102709,Female,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,196.86,Yes
CUST-102710,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.0,1177.1,No
CUST-102711,Male,0,No,No,37,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),94.04,3483.27,No
CUST-102712,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.97,2433.41,No
CUST-102713,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.55,537.46,No
CUST-102714,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),87.69,6300.16,No
CUST-102715,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.74,402.28,No
CUST-102716,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),54.52,1505.78,No
CUST-102717,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,89.72,444.36,No
CUST-102718,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,100.42,2694.68,No
CUST-102719,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),64.28,235.98,No
CUST-102720,Female,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),51.28,248.96,Yes
CUST-102721,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,74.12,No
CUST-102722,Male,0,No,No,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.5,936.85,No
CUST-102723,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.84,1039.9,No
CUST-102724,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.29,25.41,Yes
CUST-102725,Female,1,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.83,4958.03,Yes
CUST-102726,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,72.78,230.23,Yes
CUST-102727,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.06,649.22,Yes
CUST-102728,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.32,702.75,No
CUST-102729,Male,0,No,No,2,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),65.07,123.42,Yes
CUST-102730,Female,1,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.94,743.57,No
CUST-102731,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.29,185.63,Yes
CUST-102732,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,83.38,574.63,No
CUST-102733,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.43,0.0,Yes
CUST-102734,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,98.13,3320.87,No
CUST-102735,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.12,1377.84,No
CUST-102736,Female,0,Yes,No,50,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,71.92,3616.19,No
CUST-102737,Male,1,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.94,1095.73,No
CUST-102738,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.03,6329.28,No
CUST-102739,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,71.51,87.94,Yes
CUST-102740,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.95,37.94,No
CUST-102741,Male,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,56.38,No
CUST-102742,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,83.62,909.16,No
CUST-102743,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.72,648.49,No
CUST-102744,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),68.85,171.37,No
CUST-102745,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.82,1366.37,No
CUST-102746,Male,1,No,Yes,41,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.8,2692.53,No
CUST-102747,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,97.36,5746.22,Yes
CUST-102748,Male,0,No,Yes,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.62,502.22,Yes
CUST-102749,Female,0,No,No,42,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.93,2968.12,No
CUST-102750,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.39,424.64,No
CUST-102751,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),94.11,298.2,Yes
CUST-102752,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.66,101.09,No
CUST-102753,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.32,567.88,No
CUST-102754,Female,1,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.77,706.87,No
CUST-102755,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.31,103.88,Yes
CUST-102756,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),88.46,1521.86,No
CUST-102757,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),104.84,2078.64,No
CUST-102758,Male,1,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.2,1278.25,No
CUST-102759,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),52.72,231.66,Yes
CUST-102760,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.27,2968.58,No
CUST-102761,Male,1,No,No,15,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.55,1466.6,No
CUST-102762,Male,0,No,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.59,1658.19,No
CUST-102763,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.21,1856.14,No
CUST-102764,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.2,2332.1,No
CUST-102765,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,60.81,1254.7,No
CUST-102766,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.87,6970.8,No
CUST-102767,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.29,1050.69,Yes
CUST-102768,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,79.53,249.82,Yes
CUST-102769,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.95,89.84,No
CUST-102770,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,92.67,1502.84,Yes
CUST-102771,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.87,605.59,No
CUST-102772,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.27,251.38,No
CUST-102773,Female,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.26,0.0,No
CUST-102774,Female,0,No,Yes,14,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,67.68,940.9,No
CUST-102775,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,60.12,2225.22,No
CUST-102776,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,69.17,692.65,No
CUST-102777,Female,1,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,64.98,516.26,No
CUST-102778,Male,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.38,712.92,No
CUST-102779,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.0,1017.06,Yes
CUST-102780,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.41,2312.86,No
CUST-102781,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,101.16,919.14,Yes
CUST-102782,Female,0,Yes,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.06,21.77,No
CUST-102783,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.87,1122.82,No
CUST-102784,Female,1,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.73,0.0,Yes
CUST-102785,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,77.4,2028.17,No
CUST-102786,Male,1,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.43,1926.54,No
CUST-102787,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.87,4144.21,No
CUST-102788,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,102.47,328.98,Yes
CUST-102789,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,93.87,1040.46,Yes
CUST-102790,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.43,2050.19,No
CUST-102791,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,88.93,915.6,No
CUST-102792,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.29,103.81,No
CUST-102793,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,102.85,5651.4,No
CUST-102794,Male,0,No,Yes,9,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.41,886.99,Yes
CUST-102795,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.36,58.33,Yes
CUST-102796,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,90.1,1437.12,No
CUST-102797,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.82,1932.21,No
CUST-102798,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,84.47,503.21,Yes
CUST-102799,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.91,990.77,No
CUST-102800,Female,0,Yes,Yes,22,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),91.79,1979.93,No
CUST-102801,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),92.08,2115.88,No
CUST-102802,Female,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,79.73,1479.57,No
CUST-102803,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,91.88,83.75,No
CUST-102804,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.33,108.08,No
CUST-102805,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),78.67,3061.58,No
CUST-102806,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),87.2,1845.26,Yes
CUST-102807,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.98,1564.57,Yes
CUST-102808,Female,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.39,4875.99,No
CUST-102809,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.35,379.51,No
CUST-102810,Female,0,Yes,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,274.99,No
CUST-102811,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,85.53,416.27,No
CUST-102812,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.61,388.53,Yes
CUST-102813,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,88.17,1192.69,No
CUST-102814,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.86,50.08,No
CUST-102815,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.65,672.72,Yes
CUST-102816,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),83.16,402.2,Yes
CUST-102817,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.18,807.92,No
